Date,Open,High,Low,Close,Volume
2024-04-19,7910.0,7910.0,7370.0,7650.0,7137.0
2024-04-22,7850.0,7860.0,7650.0,7660.0,3831.0
2024-04-23,7690.0,7850.0,7680.0,7780.0,911.0
2024-04-24,7780.0,7900.0,7700.0,7720.0,2180.0
2024-04-25,7850.0,7850.0,7550.0,7610.0,8091.0
2024-04-26,7700.0,7700.0,7510.0,7550.0,1173.0
2024-04-29,7780.0,7830.0,7500.0,7640.0,2148.0
2024-04-30,7610.0,7750.0,7540.0,7630.0,6240.0
2024-05-02,7600.0,7740.0,7560.0,7620.0,3230.0
2024-05-03,7740.0,7750.0,7560.0,7700.0,5082.0
2024-05-07,7700.0,7750.0,7580.0,7740.0,4570.0
2024-05-08,7740.0,7870.0,7700.0,7750.0,1485.0
2024-05-09,7750.0,7900.0,7680.0,7740.0,1358.0
2024-05-10,7740.0,7800.0,7650.0,7700.0,4449.0
2024-05-13,7700.0,7910.0,7610.0,7900.0,3378.0
2024-05-14,7830.0,7900.0,7730.0,7810.0,6222.0
2024-05-16,7750.0,8040.0,7740.0,7980.0,11305.0
2024-05-17,7980.0,8330.0,7810.0,8050.0,8759.0
2024-05-20,8050.0,8220.0,8030.0,8140.0,1635.0
2024-05-21,8140.0,8230.0,8040.0,8040.0,2398.0
2024-05-22,8050.0,8270.0,7960.0,7960.0,4263.0
2024-05-23,8230.0,8230.0,8000.0,8000.0,1453.0
2024-05-24,8000.0,8090.0,7940.0,8030.0,1038.0
2024-05-27,8190.0,8190.0,7770.0,7990.0,5106.0
2024-05-28,8180.0,8180.0,7860.0,7930.0,4020.0
2024-05-29,7930.0,8140.0,7820.0,8000.0,3765.0
2024-05-30,8000.0,8020.0,7850.0,7950.0,2072.0
2024-05-31,7950.0,8100.0,7450.0,7670.0,13522.0
2024-06-03,7740.0,7850.0,7610.0,7620.0,2695.0
2024-06-04,7640.0,7700.0,7530.0,7620.0,1704.0
2024-06-05,7690.0,7830.0,7610.0,7770.0,1002.0
2024-06-07,7770.0,7900.0,7710.0,7830.0,1052.0
2024-06-10,7830.0,7910.0,7730.0,7880.0,1282.0
2024-06-11,7880.0,7990.0,7750.0,7880.0,1277.0
2024-06-12,7910.0,8000.0,7710.0,7970.0,11246.0
2024-06-13,7970.0,8050.0,7750.0,7800.0,7340.0
2024-06-14,7800.0,7950.0,7640.0,7850.0,15433.0
2024-06-17,7850.0,7930.0,7740.0,7840.0,1804.0
2024-06-18,7840.0,7930.0,7730.0,7860.0,1688.0
2024-06-19,7920.0,7920.0,7750.0,7750.0,535.0
2024-06-20,7750.0,7900.0,7680.0,7750.0,1468.0
2024-06-21,7750.0,7840.0,7640.0,7640.0,5792.0
2024-06-24,7630.0,7770.0,7450.0,7720.0,29838.0
2024-06-25,7700.0,8000.0,7600.0,7830.0,29692.0
2024-06-26,7830.0,7970.0,7700.0,7700.0,2637.0
2024-06-27,7710.0,7840.0,7600.0,7720.0,2028.0
2024-06-28,7710.0,7800.0,7630.0,7780.0,1851.0
2024-07-01,7830.0,7840.0,7690.0,7740.0,1471.0
2024-07-02,7740.0,7830.0,7670.0,7740.0,1408.0
2024-07-03,7730.0,7730.0,7610.0,7700.0,4578.0
2024-07-04,7690.0,7800.0,7620.0,7720.0,3639.0
2024-07-05,7720.0,7770.0,7600.0,7720.0,3256.0
2024-07-08,7740.0,7740.0,7670.0,7710.0,1331.0
2024-07-09,7710.0,7750.0,7680.0,7710.0,498.0
2024-07-10,7710.0,7760.0,7670.0,7700.0,1760.0
2024-07-11,7700.0,7760.0,7670.0,7710.0,1185.0
2024-07-12,7770.0,7770.0,7660.0,7730.0,932.0
2024-07-15,7730.0,7730.0,7650.0,7720.0,1379.0
2024-07-16,7730.0,7790.0,7530.0,7610.0,7346.0
2024-07-17,7650.0,7660.0,7550.0,7650.0,5025.0
2024-07-18,7650.0,7730.0,7560.0,7630.0,3070.0
2024-07-19,7560.0,7630.0,7470.0,7590.0,3932.0
2024-07-22,7590.0,7590.0,7300.0,7450.0,5780.0
2024-07-23,7460.0,7550.0,7200.0,7320.0,8876.0
2024-07-24,7320.0,7350.0,7000.0,7210.0,10750.0
2024-07-25,7200.0,7200.0,6990.0,7090.0,4589.0
2024-07-26,7090.0,7300.0,7000.0,7020.0,4283.0
2024-07-29,7140.0,7140.0,6980.0,7090.0,4976.0
2024-07-30,7180.0,7270.0,7050.0,7260.0,8475.0
2024-07-31,7260.0,7340.0,7100.0,7100.0,3169.0
2024-08-01,7110.0,7200.0,7090.0,7100.0,2607.0
2024-08-02,7100.0,7100.0,6920.0,6920.0,3814.0
2024-08-05,6960.0,6960.0,5760.0,5870.0,47198.0
2024-08-06,5950.0,6200.0,5950.0,6120.0,10564.0
2024-08-07,6200.0,6430.0,6070.0,6170.0,18318.0
2024-08-08,6130.0,6200.0,6020.0,6170.0,3752.0
2024-08-09,6170.0,6250.0,6120.0,6240.0,3560.0
2024-08-12,6240.0,6450.0,6240.0,6300.0,7085.0
2024-08-13,6440.0,6450.0,6200.0,6300.0,1394.0
2024-08-14,6250.0,6450.0,6100.0,6280.0,6290.0
2024-08-16,6350.0,6350.0,6100.0,6300.0,6730.0
2024-08-19,6300.0,6350.0,6140.0,6330.0,3546.0
2024-08-20,6400.0,6400.0,6220.0,6290.0,5908.0
2024-08-21,6300.0,6370.0,6270.0,6280.0,5808.0
2024-08-22,6270.0,6340.0,6250.0,6300.0,2607.0
2024-08-23,6300.0,6300.0,6160.0,6230.0,2488.0
2024-08-26,6240.0,6340.0,6180.0,6200.0,4499.0
2024-08-27,6200.0,6390.0,6200.0,6230.0,4001.0
2024-08-28,6230.0,6330.0,6170.0,6220.0,4182.0
2024-08-29,6230.0,7370.0,6160.0,6250.0,62717.0
2024-08-30,6900.0,8120.0,6710.0,6770.0,1201246.0
2024-09-02,6770.0,6900.0,6360.0,6540.0,101821.0
2024-09-03,6790.0,6790.0,6360.0,6400.0,25321.0
2024-09-04,6210.0,6340.0,6050.0,6050.0,25951.0
2024-09-05,6070.0,6320.0,6040.0,6060.0,13281.0
2024-09-06,6180.0,6230.0,5830.0,5840.0,33098.0
2024-09-09,5800.0,6030.0,5760.0,5930.0,10239.0
2024-09-10,6080.0,6080.0,5880.0,6020.0,5611.0
2024-09-11,5970.0,6030.0,5800.0,5850.0,800975.0
2024-09-12,5900.0,6020.0,5710.0,5810.0,6752.0
2024-09-13,5890.0,6200.0,5790.0,6010.0,17998.0
2024-09-19,6020.0,6440.0,5890.0,6300.0,19472.0
2024-09-20,6240.0,6370.0,6180.0,6300.0,8183.0
2024-09-23,6300.0,6450.0,6300.0,6420.0,12316.0
2024-09-24,6490.0,6490.0,6220.0,6230.0,12647.0
2024-09-25,6260.0,6390.0,6170.0,6320.0,2561.0
2024-09-26,6350.0,6350.0,6080.0,6260.0,14143.0
2024-09-27,6260.0,6290.0,6160.0,6290.0,6841.0
2024-09-30,6290.0,6300.0,6120.0,6120.0,3239.0
2024-10-02,6100.0,6100.0,5830.0,6030.0,7839.0
2024-10-04,6050.0,6120.0,5870.0,5950.0,5533.0
2024-10-07,5950.0,6100.0,5910.0,6100.0,2145.0
2024-10-08,6030.0,6390.0,5970.0,6390.0,6255.0
2024-10-10,6320.0,6370.0,6130.0,6130.0,7129.0
2024-10-11,6130.0,6370.0,6110.0,6360.0,6089.0
2024-10-14,6310.0,6390.0,6130.0,6200.0,6385.0
2024-10-15,6200.0,6240.0,6110.0,6190.0,5581.0
2024-10-16,6190.0,6450.0,6050.0,6110.0,12148.0
2024-10-17,6110.0,6240.0,6060.0,6090.0,3414.0
2024-10-18,6100.0,6150.0,5780.0,5780.0,14409.0
2024-10-21,5800.0,6120.0,5800.0,5990.0,11110.0
2024-10-22,6000.0,6030.0,5850.0,5890.0,9076.0
2024-10-23,5900.0,6470.0,5900.0,6070.0,24751.0
2024-10-24,6070.0,6400.0,5930.0,5990.0,5928.0
2024-10-25,6100.0,6500.0,5910.0,6490.0,25670.0
2024-10-28,6480.0,6620.0,6260.0,6310.0,6993.0
2024-10-29,6310.0,6320.0,6150.0,6320.0,4690.0
2024-10-30,6390.0,6390.0,6200.0,6260.0,4657.0
2024-10-31,6260.0,6280.0,6100.0,6210.0,2791.0
2024-11-01,6200.0,6300.0,6150.0,6260.0,1005.0
2024-11-04,6360.0,6390.0,6190.0,6290.0,1250.0
2024-11-05,6220.0,6480.0,6210.0,6270.0,3291.0
2024-11-06,6390.0,6390.0,6150.0,6180.0,68555.0
2024-11-07,6180.0,6290.0,6100.0,6150.0,2353.0
2024-11-08,6180.0,6200.0,6080.0,6180.0,5025.0
2024-11-11,6110.0,6150.0,5950.0,6060.0,5859.0
2024-11-12,6070.0,6100.0,5680.0,5840.0,16018.0
2024-11-13,5840.0,6100.0,5840.0,6100.0,7174.0
2024-11-14,6170.0,6170.0,5870.0,5920.0,4576.0
2024-11-15,6050.0,6250.0,5940.0,6150.0,2557.0
2024-11-18,6180.0,6300.0,6050.0,6050.0,2165.0
2024-11-19,6100.0,6150.0,6020.0,6080.0,634.0
2024-11-20,6090.0,6200.0,6040.0,6040.0,3620.0
2024-11-21,6050.0,6280.0,5910.0,6150.0,4785.0
2024-11-22,6180.0,6200.0,6070.0,6150.0,2489.0
2024-11-25,6150.0,6220.0,6100.0,6150.0,2609.0
2024-11-26,6150.0,6240.0,6110.0,6190.0,2566.0
2024-11-27,6250.0,6300.0,6060.0,6190.0,4382.0
2024-11-28,6170.0,6560.0,6000.0,6010.0,19156.0
2024-11-29,6010.0,6170.0,5930.0,6080.0,3366.0
2024-12-02,6150.0,6150.0,6030.0,6120.0,589.0
2024-12-03,6170.0,6170.0,6030.0,6060.0,1895.0
2024-12-04,6040.0,6200.0,5940.0,6050.0,2994.0
2024-12-05,6090.0,6130.0,6000.0,6030.0,1829.0
2024-12-06,6300.0,6300.0,5940.0,5940.0,20897.0
2024-12-09,5980.0,6000.0,5900.0,6000.0,13452.0
2024-12-10,6000.0,6210.0,5970.0,6030.0,13916.0
2024-12-11,6050.0,6190.0,5960.0,6100.0,5062.0
2024-12-12,6140.0,6380.0,6050.0,6380.0,2845.0
2024-12-13,6450.0,6450.0,6220.0,6300.0,6305.0
2024-12-16,6510.0,6510.0,6120.0,6300.0,7780.0
2024-12-17,6300.0,6380.0,6230.0,6380.0,2706.0
2024-12-18,6220.0,6360.0,6220.0,6330.0,2501.0
2024-12-19,6330.0,6400.0,6250.0,6360.0,2229.0
2024-12-20,6310.0,6440.0,6190.0,6300.0,5186.0
2024-12-23,6310.0,6320.0,6250.0,6290.0,1741.0
2024-12-24,6300.0,6350.0,6260.0,6280.0,5208.0
2024-12-26,6290.0,6340.0,6230.0,6280.0,9037.0
2024-12-27,6250.0,6350.0,6250.0,6350.0,9280.0
2024-12-30,6350.0,6400.0,6300.0,6350.0,827.0
2025-01-02,6360.0,6440.0,6350.0,6410.0,3914.0
2025-01-03,6420.0,6590.0,6420.0,6430.0,5547.0
2025-01-06,6550.0,6550.0,6270.0,6310.0,6367.0
2025-01-07,6370.0,6540.0,6310.0,6520.0,4582.0
2025-01-08,6490.0,6520.0,6350.0,6420.0,3024.0
2025-01-09,6430.0,6550.0,6430.0,6540.0,2559.0
2025-01-10,6590.0,6590.0,6540.0,6550.0,1218.0
2025-01-13,6550.0,6590.0,6510.0,6570.0,1526.0
2025-01-14,6560.0,6590.0,6550.0,6580.0,1234.0
2025-01-15,6590.0,6590.0,6500.0,6570.0,1132.0
2025-01-16,6560.0,6590.0,6520.0,6560.0,1788.0
2025-01-17,6580.0,6580.0,6520.0,6570.0,1249.0
2025-01-20,6570.0,6570.0,6500.0,6510.0,14884.0
2025-01-21,6730.0,6730.0,6460.0,6460.0,2528.0
2025-01-22,6440.0,6450.0,6300.0,6320.0,13548.0
2025-01-23,6340.0,6400.0,6230.0,6290.0,3563.0
2025-01-24,6290.0,6350.0,6230.0,6330.0,1828.0
2025-01-31,6310.0,6360.0,6230.0,6270.0,660.0
2025-02-03,6200.0,6380.0,6150.0,6240.0,2093.0
2025-02-04,6290.0,6290.0,6170.0,6200.0,1323.0
2025-02-05,6220.0,6290.0,6120.0,6240.0,8163.0
2025-02-06,6200.0,6300.0,6130.0,6190.0,6726.0
2025-02-07,6130.0,6220.0,6060.0,6120.0,6174.0
2025-02-10,6140.0,6810.0,6070.0,6810.0,18742.0
2025-02-11,6500.0,6550.0,6320.0,6390.0,19801.0
2025-02-12,6380.0,6380.0,6250.0,6340.0,7339.0
2025-02-13,6350.0,6350.0,6260.0,6290.0,5627.0
2025-02-14,6290.0,6380.0,6290.0,6320.0,3788.0
2025-02-17,6320.0,6370.0,6260.0,6290.0,5407.0
2025-02-18,6290.0,6340.0,6210.0,6280.0,6460.0
2025-02-19,6280.0,6370.0,6220.0,6290.0,5313.0
2025-02-20,6290.0,6340.0,6260.0,6290.0,3408.0
2025-02-21,6290.0,6330.0,6280.0,6310.0,2911.0
2025-02-24,6300.0,6320.0,6240.0,6240.0,2385.0
2025-02-25,6240.0,6300.0,6230.0,6270.0,1127.0
2025-02-26,6300.0,6320.0,6270.0,6300.0,5781.0
2025-02-27,6300.0,6320.0,6250.0,6320.0,1667.0
2025-02-28,6290.0,6340.0,6250.0,6280.0,1786.0
2025-03-04,6350.0,6350.0,6240.0,6290.0,9957.0
2025-03-05,6290.0,6330.0,6270.0,6300.0,3322.0
2025-03-06,6350.0,6530.0,6330.0,6470.0,14262.0
2025-03-07,6470.0,6540.0,6460.0,6490.0,3447.0
2025-03-10,6490.0,6540.0,6420.0,6530.0,2795.0
2025-03-11,6530.0,6540.0,6450.0,6540.0,3281.0
2025-03-12,6540.0,6580.0,6480.0,6540.0,2838.0
2025-03-13,6540.0,6600.0,6480.0,6520.0,2607.0
2025-03-14,6560.0,6590.0,6520.0,6580.0,3869.0
2025-03-17,6580.0,6590.0,6550.0,6590.0,5337.0
2025-03-18,6590.0,6590.0,6510.0,6570.0,3520.0
2025-03-19,6590.0,6590.0,6490.0,6580.0,5606.0
2025-03-20,6590.0,6690.0,6550.0,6640.0,12599.0
2025-03-21,6710.0,6710.0,6480.0,6480.0,18367.0
2025-03-24,6450.0,6480.0,6420.0,6430.0,1580.0
2025-03-25,6440.0,6530.0,6400.0,6480.0,2417.0
2025-03-26,6480.0,6550.0,6460.0,6470.0,2415.0
2025-03-27,6480.0,6590.0,6430.0,6570.0,5633.0
2025-03-28,6610.0,6610.0,6360.0,6450.0,3606.0
2025-03-31,6480.0,6520.0,6450.0,6510.0,3132.0
2025-04-01,6460.0,6630.0,6460.0,6550.0,2358.0
2025-04-02,6600.0,6600.0,6470.0,6560.0,3296.0
2025-04-03,6560.0,6570.0,6250.0,6300.0,4923.0
2025-04-04,6300.0,6360.0,6120.0,6360.0,7614.0
2025-04-07,6330.0,6330.0,6050.0,6330.0,5964.0
2025-04-08,6280.0,6430.0,6210.0,6410.0,3519.0
2025-04-09,6410.0,6500.0,6350.0,6410.0,3593.0
2025-04-10,6500.0,6530.0,6350.0,6520.0,3486.0
2025-04-11,6470.0,6620.0,6470.0,6620.0,4368.0
2025-04-14,6620.0,6630.0,6520.0,6590.0,6462.0
2025-04-15,6590.0,6600.0,6530.0,6570.0,3542.0
2025-04-16,6560.0,6580.0,6410.0,6480.0,3459.0
2025-04-17,6480.0,6530.0,6480.0,6530.0,1957.0
2025-04-18,6530.0,6530.0,6480.0,6500.0,2167.0
2025-04-21,6510.0,6550.0,6350.0,6480.0,7823.0
2025-04-22,6490.0,6630.0,6440.0,6550.0,15110.0
2025-04-23,6550.0,6590.0,6470.0,6480.0,14567.0
2025-04-24,6490.0,6730.0,6470.0,6670.0,22045.0
2025-04-25,6670.0,6900.0,6610.0,6900.0,18236.0
2025-04-28,6900.0,8970.0,6660.0,8700.0,1509462.0
2025-04-29,8230.0,8580.0,7120.0,7450.0,512427.0
2025-04-30,7350.0,7620.0,6880.0,7010.0,205390.0
2025-05-02,6900.0,6930.0,6800.0,6850.0,81033.0
2025-05-07,6850.0,6920.0,6800.0,6920.0,80141.0
2025-05-08,6920.0,8990.0,6920.0,8400.0,2696348.0
2025-05-09,8190.0,10920.0,7670.0,9220.0,13799854.0
2025-05-12,9680.0,10080.0,9160.0,9220.0,4114786.0
2025-05-13,9030.0,9320.0,8150.0,8350.0,2198984.0
2025-05-14,8400.0,8790.0,7970.0,8180.0,1705800.0
2025-05-15,7930.0,7980.0,7290.0,7290.0,896973.0
2025-05-16,7390.0,8550.0,7020.0,7780.0,4644688.0
2025-05-19,7780.0,7780.0,7110.0,7120.0,647818.0
2025-05-20,7120.0,7500.0,7070.0,7140.0,517974.0
2025-05-21,7130.0,7280.0,7110.0,7250.0,253237.0
2025-05-22,7170.0,7240.0,6920.0,6990.0,312017.0
2025-05-23,7000.0,7330.0,7000.0,7180.0,240705.0
2025-05-26,7180.0,7280.0,6830.0,7080.0,230885.0
2025-05-27,7100.0,7200.0,6960.0,7000.0,140465.0
2025-05-28,7000.0,7310.0,6980.0,7200.0,223311.0
2025-05-29,7270.0,7580.0,7210.0,7450.0,540091.0
2025-05-30,7460.0,7620.0,7270.0,7310.0,255981.0
2025-06-02,7310.0,7620.0,7270.0,7520.0,310423.0
2025-06-04,7590.0,7970.0,7320.0,7730.0,545059.0
2025-06-05,7660.0,7990.0,7660.0,7770.0,205942.0
2025-06-09,7890.0,8080.0,7790.0,8040.0,308270.0
2025-06-10,8040.0,8400.0,7940.0,8000.0,291204.0
2025-06-11,8000.0,8150.0,7870.0,8130.0,144934.0
2025-06-12,8080.0,8850.0,8030.0,8730.0,452460.0
2025-06-13,8730.0,8730.0,8110.0,8250.0,342715.0
2025-06-16,8250.0,8270.0,7860.0,8170.0,322854.0
2025-06-17,8150.0,8270.0,8000.0,8160.0,181516.0
2025-06-18,8150.0,8180.0,7940.0,8010.0,124777.0
2025-06-19,8080.0,8080.0,7900.0,7990.0,92564.0
2025-06-20,7990.0,8000.0,7850.0,7970.0,71898.0
2025-06-23,7900.0,7930.0,7730.0,7930.0,90753.0
2025-06-24,8000.0,8150.0,7930.0,8100.0,110237.0
2025-06-25,8090.0,8150.0,7950.0,7990.0,58308.0
2025-06-26,7990.0,8000.0,7580.0,7700.0,137405.0
2025-06-27,7740.0,7810.0,7600.0,7650.0,62519.0
2025-06-30,7650.0,7730.0,7510.0,7660.0,52762.0
2025-07-01,7700.0,7890.0,7700.0,7750.0,39524.0
2025-07-02,7800.0,7800.0,7540.0,7660.0,49812.0
2025-07-03,7760.0,7780.0,7660.0,7710.0,20652.0
2025-07-04,7780.0,7780.0,7560.0,7560.0,36394.0
2025-07-07,7540.0,7650.0,7510.0,7550.0,33129.0
2025-07-08,7550.0,7700.0,7500.0,7680.0,25061.0
2025-07-09,7620.0,8050.0,7620.0,8020.0,77759.0
2025-07-10,8050.0,8340.0,7670.0,8190.0,121734.0
2025-07-11,8220.0,8300.0,8120.0,8150.0,77947.0
2025-07-14,8140.0,8270.0,8100.0,8250.0,46740.0
2025-07-15,8250.0,8570.0,8130.0,8320.0,133853.0
2025-07-16,8320.0,8320.0,8060.0,8150.0,52881.0
2025-07-17,8210.0,8280.0,8020.0,8230.0,55783.0
2025-07-18,8270.0,8270.0,7960.0,8040.0,37282.0
2025-07-21,7890.0,7980.0,7740.0,7870.0,71943.0
2025-07-22,7870.0,7980.0,7750.0,7840.0,71615.0
2025-07-23,7880.0,7880.0,7690.0,7790.0,41303.0
2025-07-24,7770.0,7850.0,7660.0,7700.0,23295.0
2025-07-25,7700.0,7700.0,7480.0,7620.0,50390.0
2025-07-28,7640.0,7640.0,7470.0,7530.0,57947.0
2025-07-29,7580.0,7590.0,7460.0,7530.0,27606.0
2025-07-30,7530.0,7580.0,7480.0,7520.0,19093.0
2025-07-31,7540.0,7550.0,7440.0,7450.0,14910.0
2025-08-01,7450.0,7480.0,7210.0,7250.0,82092.0
2025-08-04,7250.0,7420.0,7200.0,7420.0,34681.0
2025-08-05,7500.0,7500.0,7350.0,7410.0,15353.0
2025-08-06,7410.0,7440.0,7300.0,7370.0,38274.0
2025-08-07,7480.0,7490.0,7360.0,7460.0,20669.0
2025-08-08,7480.0,7560.0,7420.0,7470.0,12487.0
2025-08-11,7520.0,7520.0,7360.0,7380.0,14934.0
2025-08-12,7320.0,7460.0,7290.0,7290.0,27978.0
2025-08-13,7370.0,7390.0,7200.0,7280.0,17784.0
2025-08-14,7260.0,7320.0,7160.0,7250.0,22861.0
2025-08-18,7240.0,7310.0,7190.0,7240.0,11300.0
2025-08-19,7300.0,7420.0,7200.0,7200.0,10850.0
2025-08-20,7200.0,7200.0,7030.0,7120.0,59112.0
2025-08-21,7120.0,7190.0,7070.0,7110.0,26116.0
2025-08-22,7120.0,7240.0,7060.0,7150.0,15454.0
2025-08-25,7150.0,7220.0,7110.0,7160.0,8125.0
2025-08-26,7170.0,7170.0,7010.0,7110.0,22068.0
2025-08-27,7110.0,7160.0,7080.0,7130.0,11508.0
2025-08-28,7150.0,7170.0,7080.0,7130.0,12140.0
2025-08-29,7190.0,7200.0,7120.0,7200.0,10766.0
2025-09-01,7190.0,7190.0,6950.0,7130.0,35152.0
2025-09-02,7060.0,7130.0,6910.0,7130.0,42642.0
2025-09-03,7080.0,7090.0,7000.0,7080.0,8592.0
2025-09-04,7030.0,7100.0,7010.0,7100.0,9522.0
2025-09-05,7090.0,7120.0,7010.0,7070.0,11659.0
2025-09-08,7070.0,7170.0,7050.0,7170.0,11350.0
2025-09-09,7110.0,7600.0,7110.0,7390.0,50111.0
2025-09-10,7340.0,7390.0,7250.0,7390.0,10960.0
2025-09-11,7390.0,7430.0,7250.0,7370.0,13189.0
2025-09-12,7350.0,7380.0,7250.0,7270.0,11679.0
2025-09-15,7320.0,7370.0,7250.0,7300.0,25478.0
2025-09-16,7270.0,7340.0,7220.0,7320.0,15951.0
2025-09-17,7250.0,7280.0,7160.0,7220.0,20899.0
2025-09-18,7220.0,7300.0,7170.0,7240.0,17309.0
2025-09-19,7240.0,7270.0,7110.0,7110.0,43502.0
2025-09-22,7120.0,7240.0,7100.0,7240.0,19322.0
2025-09-23,7200.0,7210.0,7100.0,7140.0,21575.0
2025-09-24,7140.0,7140.0,7040.0,7100.0,35914.0
2025-09-25,7100.0,7150.0,7050.0,7130.0,18165.0
2025-09-26,7090.0,7130.0,6940.0,7050.0,43411.0
2025-09-29,7050.0,7200.0,7000.0,7090.0,16492.0
2025-09-30,7020.0,7110.0,7020.0,7090.0,5410.0
2025-10-01,7040.0,7120.0,6930.0,7020.0,35731.0
2025-10-02,6990.0,7050.0,6930.0,6940.0,13207.0
2025-10-10,6940.0,6940.0,6750.0,6850.0,27288.0
2025-10-13,6710.0,6860.0,6700.0,6750.0,19677.0
2025-10-14,6800.0,6880.0,6640.0,6700.0,9739.0
2025-10-15,6720.0,6770.0,6670.0,6730.0,13176.0
2025-10-16,6770.0,6840.0,6730.0,6760.0,9905.0
2025-10-17,6780.0,6800.0,6530.0,6690.0,26880.0
2025-10-20,6670.0,6870.0,6540.0,6830.0,35074.0
2025-10-21,6830.0,6860.0,6750.0,6790.0,12688.0
2025-10-22,6830.0,6890.0,6680.0,6870.0,54520.0
2025-10-23,6860.0,6890.0,6780.0,6880.0,17334.0
2025-10-24,6900.0,6900.0,6780.0,6830.0,46658.0
2025-10-27,6840.0,6850.0,6750.0,6790.0,20295.0
2025-10-28,6770.0,6770.0,6650.0,6750.0,41805.0
2025-10-29,6750.0,6820.0,6700.0,6750.0,27942.0
2025-10-30,6820.0,6820.0,6200.0,6640.0,104694.0
2025-10-31,6640.0,6680.0,6570.0,6670.0,13119.0
2025-11-03,6700.0,6740.0,6570.0,6700.0,38438.0
2025-11-04,6630.0,6720.0,6600.0,6700.0,57268.0
2025-11-05,6690.0,6700.0,6480.0,6650.0,31460.0
2025-11-06,6610.0,6790.0,6580.0,6710.0,11782.0
2025-11-07,6690.0,6740.0,6550.0,6720.0,17317.0
2025-11-10,6750.0,6850.0,6740.0,6840.0,22106.0
2025-11-11,6800.0,6910.0,6800.0,6820.0,12048.0
2025-11-12,6900.0,7030.0,6870.0,7000.0,22209.0
2025-11-13,6910.0,7190.0,6900.0,7000.0,34747.0
2025-11-14,6900.0,7330.0,6900.0,7210.0,39755.0
2025-11-17,7200.0,7220.0,7020.0,7080.0,14639.0
2025-11-18,7000.0,7070.0,6830.0,6830.0,23009.0
2025-11-19,6840.0,7000.0,6840.0,6940.0,17733.0
2025-11-20,6930.0,7040.0,6930.0,7000.0,8871.0
2025-11-21,6910.0,7030.0,6890.0,6910.0,15533.0
2025-11-24,7040.0,7040.0,6900.0,6960.0,9441.0
2025-11-25,6980.0,7040.0,6890.0,6950.0,19713.0
2025-11-26,7000.0,7130.0,6950.0,7040.0,44859.0
2025-11-27,7040.0,7100.0,6920.0,7020.0,34633.0
2025-11-28,7220.0,7290.0,7050.0,7080.0,56901.0
2025-12-01,7060.0,7180.0,7020.0,7070.0,19322.0
2025-12-02,7130.0,7200.0,7040.0,7150.0,51585.0
2025-12-03,7250.0,7500.0,7140.0,7500.0,76082.0
2025-12-04,8080.0,8080.0,7430.0,7710.0,192397.0
2025-12-05,7570.0,7670.0,7400.0,7400.0,60920.0
2025-12-08,7580.0,7580.0,7140.0,7310.0,58649.0
2025-12-09,7200.0,7420.0,7190.0,7360.0,36410.0
2025-12-10,7310.0,7450.0,7300.0,7370.0,26217.0
2025-12-11,7320.0,9000.0,7320.0,8470.0,1306434.0
2025-12-12,9830.0,11010.0,9800.0,11010.0,1806900.0
2025-12-15,12840.0,14310.0,11900.0,11990.0,6374458.0
2025-12-16,12410.0,12470.0,10270.0,10850.0,2078220.0
2025-12-17,10680.0,10710.0,9830.0,10540.0,1511547.0
2025-12-18,10000.0,10440.0,9650.0,10070.0,1308864.0
