Date,Open,High,Low,Close,Volume
2025-08-01,6700.0,6700.0,6410.0,6450.0,133776.0
2025-08-04,6450.0,6570.0,6310.0,6470.0,50146.0
2025-08-05,6470.0,6590.0,6470.0,6530.0,30055.0
2025-08-06,6530.0,6620.0,6480.0,6550.0,19238.0
2025-08-07,6670.0,6670.0,6490.0,6530.0,28306.0
2025-08-08,6530.0,6600.0,6520.0,6560.0,24508.0
2025-08-11,6550.0,6710.0,6480.0,6530.0,24966.0
2025-08-12,6510.0,6590.0,6490.0,6510.0,33226.0
2025-08-13,6520.0,6560.0,6480.0,6500.0,34151.0
2025-08-14,6500.0,6570.0,6470.0,6540.0,34277.0
2025-08-18,6540.0,6550.0,6410.0,6420.0,41254.0
2025-08-19,6400.0,6440.0,6350.0,6380.0,26931.0
2025-08-20,6300.0,6380.0,6230.0,6340.0,42609.0
2025-08-21,6340.0,6400.0,6310.0,6310.0,29428.0
2025-08-22,6320.0,6430.0,6320.0,6330.0,36106.0
2025-08-25,6330.0,6390.0,6280.0,6300.0,45196.0
2025-08-26,6390.0,6390.0,6220.0,6240.0,38308.0
2025-08-27,6240.0,6410.0,6230.0,6320.0,55101.0
2025-08-28,6320.0,6390.0,6290.0,6310.0,28224.0
2025-08-29,6310.0,6360.0,6210.0,6230.0,56488.0
2025-09-01,6230.0,6240.0,6130.0,6170.0,35496.0
2025-09-02,6120.0,6250.0,6120.0,6250.0,33984.0
2025-09-03,6270.0,6350.0,6250.0,6320.0,27800.0
2025-09-04,6320.0,6470.0,6320.0,6440.0,59392.0
2025-09-05,6440.0,6480.0,6360.0,6370.0,29430.0
2025-09-08,6440.0,6440.0,6370.0,6390.0,38747.0
2025-09-09,6360.0,6430.0,6330.0,6390.0,27482.0
2025-09-10,6400.0,6450.0,6390.0,6420.0,36113.0
2025-09-11,6430.0,6470.0,6390.0,6390.0,30802.0
2025-09-12,6400.0,6470.0,6360.0,6410.0,63703.0
2025-09-15,6410.0,6460.0,6370.0,6420.0,63897.0
2025-09-16,6420.0,6450.0,6360.0,6380.0,41144.0
2025-09-17,6500.0,6500.0,6330.0,6370.0,108435.0
2025-09-18,6390.0,6450.0,6350.0,6400.0,39366.0
2025-09-19,6410.0,6450.0,6320.0,6370.0,65387.0
2025-09-22,6360.0,6370.0,6290.0,6320.0,124667.0
2025-09-23,6340.0,6430.0,6330.0,6430.0,96122.0
2025-09-24,6430.0,6430.0,6350.0,6420.0,56371.0
2025-09-25,6430.0,6440.0,6340.0,6410.0,27384.0
2025-09-26,6360.0,6430.0,6310.0,6350.0,58386.0
2025-09-29,6350.0,6430.0,6340.0,6420.0,58247.0
2025-09-30,6430.0,6470.0,6350.0,6360.0,36899.0
2025-10-01,6370.0,6420.0,6290.0,6360.0,41276.0
2025-10-02,6370.0,6410.0,6350.0,6370.0,19571.0
2025-10-10,6380.0,6410.0,6320.0,6360.0,40928.0
2025-10-13,6350.0,6350.0,6220.0,6250.0,62644.0
2025-10-14,6270.0,6310.0,6100.0,6140.0,87254.0
2025-10-15,6140.0,6240.0,6140.0,6220.0,30617.0
2025-10-16,6250.0,6290.0,6220.0,6230.0,38346.0
2025-10-17,6230.0,6330.0,6180.0,6190.0,42654.0
2025-10-20,6190.0,6220.0,6160.0,6170.0,34628.0
2025-10-21,6170.0,6240.0,6150.0,6210.0,50036.0
2025-10-22,6270.0,6290.0,6140.0,6270.0,66611.0
2025-10-23,6280.0,6400.0,6250.0,6360.0,76995.0
2025-10-24,6360.0,6380.0,6250.0,6300.0,66358.0
2025-10-27,6300.0,6430.0,6260.0,6380.0,116049.0
2025-10-28,6400.0,6460.0,6310.0,6370.0,73070.0
2025-10-29,6370.0,6370.0,6260.0,6270.0,83212.0
2025-10-30,6310.0,6320.0,6190.0,6230.0,67008.0
2025-10-31,6230.0,6350.0,6220.0,6260.0,63287.0
2025-11-03,6280.0,6320.0,6140.0,6150.0,105026.0
2025-11-04,6180.0,6270.0,6150.0,6260.0,85341.0
2025-11-05,6280.0,6280.0,6110.0,6250.0,96904.0
2025-11-06,6250.0,6310.0,6170.0,6240.0,65941.0
2025-11-07,6240.0,6240.0,6070.0,6110.0,77068.0
2025-11-10,6110.0,6260.0,6110.0,6210.0,60491.0
2025-11-11,6180.0,6280.0,6180.0,6220.0,41031.0
2025-11-12,6230.0,6380.0,6230.0,6330.0,101306.0
2025-11-13,6380.0,6490.0,6350.0,6370.0,133890.0
2025-11-14,6380.0,6470.0,6320.0,6340.0,127447.0
2025-11-17,6350.0,6450.0,6240.0,6350.0,39583.0
2025-11-18,6350.0,6350.0,6130.0,6150.0,65529.0
2025-11-19,6150.0,6220.0,6100.0,6140.0,42348.0
2025-11-20,6150.0,6250.0,6150.0,6180.0,43864.0
2025-11-21,6110.0,6180.0,6080.0,6110.0,61917.0
2025-11-24,6140.0,6150.0,6080.0,6110.0,40004.0
2025-11-25,6120.0,6180.0,6080.0,6090.0,30786.0
2025-11-26,6130.0,6220.0,6100.0,6180.0,48891.0
2025-11-27,6210.0,6250.0,6150.0,6180.0,20984.0
2025-11-28,6200.0,6290.0,6180.0,6270.0,41266.0
2025-12-01,6270.0,6310.0,6150.0,6160.0,82591.0
2025-12-02,6160.0,6200.0,6090.0,6190.0,38537.0
2025-12-03,6200.0,6240.0,6180.0,6220.0,37195.0
2025-12-04,6230.0,6260.0,6160.0,6220.0,30490.0
2025-12-05,6240.0,6240.0,6160.0,6210.0,31462.0
2025-12-08,6220.0,6340.0,6220.0,6250.0,71964.0
2025-12-09,6280.0,6310.0,6250.0,6290.0,32775.0
2025-12-10,6280.0,6370.0,6250.0,6330.0,66880.0
2025-12-11,6330.0,6420.0,6310.0,6380.0,52781.0
2025-12-12,6420.0,6420.0,6330.0,6380.0,29050.0
2025-12-15,6370.0,6380.0,6300.0,6320.0,29261.0
2025-12-16,6300.0,6360.0,6260.0,6310.0,42610.0
2025-12-17,6290.0,6400.0,6290.0,6380.0,56092.0
2025-12-18,6370.0,6370.0,6280.0,6340.0,57151.0
