Date,Open,High,Low,Close,Volume
2025-04-02,377.0,379.0,367.0,376.0,227576.0
2025-04-03,375.0,375.0,350.0,362.0,157849.0
2025-04-04,362.0,365.0,355.0,360.0,128802.0
2025-04-07,357.0,364.0,351.0,361.0,319005.0
2025-04-08,361.0,388.0,355.0,386.0,367395.0
2025-04-09,386.0,425.0,386.0,403.0,663582.0
2025-04-10,396.0,417.0,390.0,412.0,285868.0
2025-04-11,412.0,431.0,396.0,424.0,201118.0
2025-04-14,412.0,424.0,406.0,409.0,332684.0
2025-04-15,419.0,419.0,393.0,398.0,395770.0
2025-04-16,395.0,410.0,390.0,403.0,337728.0
2025-04-17,399.0,423.0,398.0,417.0,251460.0
2025-04-18,448.0,530.0,420.0,460.0,9657659.0
2025-04-21,471.0,490.0,443.0,473.0,2339121.0
2025-04-22,473.0,477.0,450.0,453.0,626170.0
2025-04-23,468.0,468.0,454.0,460.0,297993.0
2025-04-24,460.0,465.0,440.0,448.0,377740.0
2025-04-25,458.0,458.0,443.0,446.0,200911.0
2025-04-28,435.0,451.0,424.0,430.0,418058.0
2025-04-29,433.0,477.0,433.0,442.0,581931.0
2025-04-30,442.0,456.0,427.0,450.0,309047.0
2025-05-02,445.0,470.0,439.0,462.0,440850.0
2025-05-07,459.0,464.0,435.0,447.0,277138.0
2025-05-08,447.0,463.0,447.0,458.0,187338.0
2025-05-09,458.0,459.0,441.0,447.0,154385.0
2025-05-12,444.0,452.0,443.0,447.0,202360.0
2025-05-13,448.0,451.0,440.0,441.0,161843.0
2025-05-14,441.0,450.0,432.0,436.0,120006.0
2025-05-15,445.0,445.0,419.0,421.0,246629.0
2025-05-16,428.0,430.0,405.0,406.0,386995.0
2025-05-19,406.0,413.0,400.0,409.0,109494.0
2025-05-20,408.0,413.0,400.0,403.0,154482.0
2025-05-21,399.0,411.0,399.0,401.0,178738.0
2025-05-22,401.0,401.0,395.0,399.0,148993.0
2025-05-23,427.0,427.0,399.0,402.0,139945.0
2025-05-26,402.0,407.0,398.0,403.0,57225.0
2025-05-27,403.0,403.0,397.0,400.0,115654.0
2025-05-28,400.0,479.0,400.0,434.0,5271435.0
2025-05-29,428.0,441.0,419.0,428.0,291134.0
2025-05-30,424.0,449.0,424.0,437.0,172058.0
2025-06-02,436.0,445.0,423.0,429.0,225948.0
2025-06-04,429.0,450.0,429.0,439.0,130054.0
2025-06-05,439.0,447.0,435.0,445.0,65869.0
2025-06-09,449.0,449.0,441.0,443.0,119071.0
2025-06-10,443.0,447.0,426.0,431.0,327194.0
2025-06-11,434.0,434.0,418.0,428.0,274003.0
2025-06-12,428.0,444.0,420.0,440.0,514599.0
2025-06-13,446.0,446.0,424.0,441.0,372381.0
2025-06-16,437.0,442.0,426.0,429.0,332337.0
2025-06-17,429.0,431.0,413.0,417.0,220988.0
2025-06-18,417.0,424.0,413.0,418.0,263096.0
2025-06-19,418.0,424.0,410.0,414.0,174181.0
2025-06-20,418.0,437.0,418.0,424.0,282315.0
2025-06-23,420.0,423.0,411.0,412.0,185218.0
2025-06-24,413.0,423.0,412.0,419.0,140462.0
2025-06-25,424.0,424.0,412.0,417.0,57368.0
2025-06-26,417.0,425.0,415.0,418.0,125355.0
2025-06-27,418.0,420.0,409.0,409.0,181277.0
2025-06-30,409.0,417.0,403.0,407.0,137553.0
2025-07-01,418.0,418.0,408.0,410.0,66775.0
2025-07-02,421.0,421.0,410.0,416.0,54394.0
2025-07-03,420.0,420.0,416.0,417.0,96580.0
2025-07-04,418.0,430.0,410.0,411.0,192893.0
2025-07-07,416.0,420.0,409.0,420.0,102585.0
2025-07-08,422.0,458.0,417.0,425.0,572789.0
2025-07-09,433.0,437.0,422.0,428.0,156807.0
2025-07-10,434.0,446.0,422.0,432.0,171115.0
2025-07-11,432.0,438.0,425.0,428.0,126470.0
2025-07-14,432.0,432.0,421.0,428.0,119835.0
2025-07-15,441.0,441.0,424.0,430.0,165422.0
2025-07-16,430.0,436.0,429.0,429.0,149666.0
2025-07-17,435.0,437.0,425.0,434.0,183150.0
2025-07-18,434.0,463.0,427.0,463.0,646599.0
2025-07-21,463.0,463.0,440.0,445.0,256561.0
2025-07-22,447.0,578.0,443.0,578.0,18591557.0
2025-07-23,610.0,661.0,526.0,534.0,13139732.0
2025-07-24,529.0,593.0,518.0,526.0,4818899.0
2025-07-25,530.0,541.0,501.0,501.0,1254052.0
2025-07-28,512.0,512.0,489.0,498.0,488443.0
2025-07-29,498.0,541.0,490.0,503.0,2359705.0
2025-07-30,653.0,653.0,653.0,653.0,1819656.0
2025-07-31,701.0,841.0,600.0,612.0,33727509.0
2025-08-01,604.0,750.0,578.0,640.0,31000524.0
2025-08-04,637.0,699.0,590.0,590.0,4951343.0
2025-08-05,602.0,624.0,560.0,568.0,2266563.0
2025-08-06,567.0,587.0,538.0,547.0,1894424.0
2025-08-07,548.0,665.0,538.0,581.0,9941097.0
2025-08-08,588.0,609.0,556.0,570.0,1646397.0
2025-08-11,570.0,570.0,543.0,546.0,1055271.0
2025-08-12,552.0,644.0,540.0,586.0,4665236.0
2025-08-13,589.0,590.0,551.0,561.0,1126489.0
2025-08-14,561.0,569.0,546.0,550.0,617488.0
2025-08-18,550.0,558.0,541.0,555.0,526396.0
2025-08-19,554.0,578.0,542.0,559.0,621937.0
2025-08-20,559.0,573.0,542.0,560.0,522280.0
2025-08-21,562.0,644.0,557.0,580.0,3914325.0
2025-08-22,580.0,608.0,575.0,593.0,1227940.0
2025-08-25,596.0,623.0,595.0,600.0,1091006.0
2025-08-26,595.0,599.0,571.0,594.0,885959.0
2025-08-27,595.0,596.0,576.0,587.0,409668.0
2025-08-28,587.0,590.0,546.0,551.0,1022898.0
2025-08-29,551.0,565.0,550.0,554.0,426437.0
2025-09-01,555.0,558.0,541.0,543.0,295155.0
2025-09-02,565.0,565.0,541.0,552.0,353749.0
2025-09-03,557.0,557.0,540.0,541.0,351827.0
2025-09-04,550.0,555.0,541.0,553.0,287550.0
2025-09-05,553.0,553.0,536.0,538.0,264530.0
2025-09-08,535.0,552.0,530.0,536.0,347811.0
2025-09-09,531.0,544.0,527.0,527.0,357500.0
2025-09-10,527.0,544.0,522.0,529.0,364515.0
2025-09-11,530.0,573.0,530.0,543.0,1157192.0
2025-09-12,543.0,549.0,537.0,537.0,249594.0
2025-09-15,537.0,549.0,534.0,538.0,170136.0
2025-09-16,538.0,538.0,527.0,530.0,250804.0
2025-09-17,530.0,533.0,513.0,517.0,296380.0
2025-09-18,518.0,528.0,517.0,517.0,187312.0
2025-09-19,519.0,530.0,519.0,524.0,213984.0
2025-09-22,533.0,533.0,515.0,515.0,248629.0
2025-09-23,516.0,519.0,513.0,513.0,183946.0
2025-09-24,515.0,522.0,510.0,511.0,133545.0
2025-09-25,514.0,525.0,485.0,513.0,345563.0
2025-09-26,512.0,600.0,512.0,536.0,2859131.0
2025-09-29,540.0,550.0,510.0,531.0,550578.0
2025-09-30,531.0,579.0,526.0,550.0,898383.0
2025-10-01,550.0,560.0,539.0,544.0,600433.0
2025-10-02,555.0,564.0,525.0,530.0,497542.0
2025-10-10,530.0,531.0,512.0,514.0,296070.0
2025-10-13,508.0,524.0,507.0,514.0,267635.0
2025-10-14,515.0,519.0,503.0,515.0,225711.0
2025-10-15,515.0,517.0,508.0,511.0,172895.0
2025-10-16,512.0,520.0,507.0,510.0,296814.0
2025-10-17,510.0,514.0,504.0,505.0,199757.0
2025-10-20,507.0,507.0,495.0,504.0,232780.0
2025-10-21,505.0,514.0,504.0,510.0,283430.0
2025-10-22,510.0,515.0,503.0,512.0,128247.0
2025-10-23,512.0,513.0,506.0,507.0,148278.0
2025-10-24,507.0,512.0,503.0,505.0,127183.0
2025-10-27,505.0,517.0,504.0,512.0,135446.0
2025-10-28,522.0,522.0,505.0,507.0,198339.0
2025-10-29,507.0,517.0,505.0,509.0,142317.0
2025-10-30,515.0,515.0,494.0,494.0,306111.0
2025-10-31,508.0,508.0,495.0,496.0,96766.0
2025-11-03,496.0,510.0,475.0,488.0,368945.0
2025-11-04,490.0,510.0,477.0,479.0,313283.0
2025-11-05,479.0,480.0,457.0,473.0,196164.0
2025-11-06,468.0,480.0,466.0,472.0,198654.0
2025-11-07,454.0,483.0,454.0,478.0,167569.0
2025-11-10,479.0,498.0,473.0,495.0,226739.0
2025-11-11,501.0,507.0,488.0,497.0,177460.0
2025-11-12,497.0,500.0,489.0,493.0,125141.0
2025-11-13,493.0,502.0,486.0,494.0,148821.0
2025-11-14,499.0,499.0,484.0,484.0,122888.0
2025-11-17,483.0,496.0,475.0,484.0,91273.0
2025-11-18,484.0,496.0,469.0,469.0,160667.0
2025-11-19,469.0,479.0,457.0,472.0,77697.0
2025-11-20,467.0,485.0,467.0,473.0,96775.0
2025-11-21,473.0,480.0,465.0,471.0,42512.0
2025-11-24,473.0,475.0,460.0,464.0,47384.0
2025-11-25,464.0,468.0,455.0,455.0,89243.0
2025-11-26,461.0,465.0,455.0,461.0,69469.0
2025-11-27,466.0,566.0,458.0,492.0,3558613.0
2025-11-28,492.0,505.0,475.0,483.0,709533.0
2025-12-01,487.0,505.0,487.0,494.0,247074.0
2025-12-02,490.0,505.0,489.0,491.0,258181.0
2025-12-03,495.0,507.0,493.0,496.0,203215.0
2025-12-04,496.0,505.0,494.0,496.0,253796.0
2025-12-05,508.0,508.0,491.0,503.0,101566.0
2025-12-08,515.0,515.0,496.0,502.0,110671.0
2025-12-09,500.0,502.0,493.0,495.0,98146.0
2025-12-10,495.0,504.0,489.0,498.0,138757.0
2025-12-11,499.0,505.0,491.0,495.0,180278.0
2025-12-12,495.0,502.0,491.0,494.0,78833.0
2025-12-15,494.0,502.0,489.0,496.0,61180.0
2025-12-16,496.0,507.0,487.0,498.0,83896.0
2025-12-17,500.0,500.0,487.0,498.0,85421.0
2025-12-18,500.0,501.0,484.0,495.0,150424.0
2025-12-19,495.0,500.0,480.0,489.0,81852.0
2025-12-22,489.0,495.0,472.0,477.0,222437.0
2025-12-23,477.0,494.0,473.0,476.0,78421.0
2025-12-24,476.0,484.0,471.0,481.0,70541.0
2025-12-26,481.0,481.0,467.0,474.0,106159.0
2025-12-29,474.0,480.0,469.0,470.0,124006.0
2025-12-30,471.0,475.0,446.0,451.0,614325.0
2026-01-02,456.0,471.0,440.0,443.0,434159.0
2026-01-05,443.0,453.0,425.0,449.0,176969.0
2026-01-06,446.0,448.0,422.0,429.0,442242.0
2026-01-07,433.0,433.0,423.0,424.0,153482.0
2026-01-08,423.0,428.0,406.0,407.0,326022.0
2026-01-09,403.0,414.0,390.0,406.0,200499.0
2026-01-12,415.0,415.0,405.0,407.0,155972.0
2026-01-13,407.0,419.0,404.0,415.0,155616.0
2026-01-14,415.0,417.0,407.0,409.0,119521.0
2026-01-15,407.0,407.0,400.0,404.0,139951.0
2026-01-16,405.0,409.0,400.0,403.0,166949.0
2026-01-19,403.0,405.0,396.0,403.0,180433.0
2026-01-20,405.0,429.0,404.0,414.0,185939.0
2026-01-21,421.0,455.0,405.0,450.0,623478.0
2026-01-22,460.0,460.0,433.0,454.0,512721.0
2026-01-23,454.0,460.0,440.0,454.0,338477.0
2026-01-26,451.0,453.0,441.0,452.0,135644.0
2026-01-27,452.0,453.0,440.0,449.0,146690.0
2026-01-28,449.0,449.0,437.0,444.0,259641.0
2026-01-29,445.0,451.0,415.0,447.0,337410.0
2026-01-30,447.0,466.0,422.0,430.0,181166.0
2026-02-02,430.0,435.0,414.0,416.0,230540.0
2026-02-03,420.0,430.0,418.0,428.0,126148.0
2026-02-04,430.0,441.0,428.0,431.0,221275.0
2026-02-05,435.0,449.0,430.0,430.0,242143.0
2026-02-06,448.0,450.0,417.0,439.0,436651.0
2026-02-09,448.0,448.0,428.0,432.0,219882.0
2026-02-10,432.0,440.0,426.0,426.0,183416.0
2026-02-11,430.0,431.0,420.0,423.0,159464.0
2026-02-12,429.0,431.0,420.0,421.0,155510.0
2026-02-13,421.0,422.0,409.0,414.0,251835.0
2026-02-19,415.0,418.0,402.0,406.0,243792.0
2026-02-20,401.0,405.0,396.0,404.0,335246.0
2026-02-23,410.0,412.0,395.0,397.0,351342.0
2026-02-24,394.0,411.0,393.0,410.0,284681.0
2026-02-25,411.0,418.0,400.0,402.0,252284.0
2026-02-26,403.0,411.0,396.0,402.0,272584.0
2026-02-27,402.0,402.0,393.0,396.0,257090.0
2026-03-03,396.0,399.0,385.0,385.0,276085.0
2026-03-04,385.0,385.0,351.0,352.0,487208.0
2026-03-05,356.0,379.0,356.0,365.0,170803.0
2026-03-06,365.0,379.0,364.0,377.0,235744.0
